label,tweet
anger,terkait terganggu tindakan pengawasan pemasangan alat izin kamar hotel mohon privasi kenyamanan tamu dihargai terima kasih
happy,pemikiran profesor biar junior dibandingkan profesor bermutu dedikasi
sadness,mati lampu rumah kuat kuatan kamar nyalakan saklar sumuk aslinya keluarga betah panas turun nyalakan saklar gelap gelapan
love,kehidupan terindah penuh kebahagiaan allah menjadikan kasih nya orang tua cintai selamat anak nasional teruslah berusaha anak membahagiakan orang tua agama bangsa negara azure
happy,raca bumbu tomyamnya masnya meja bilang mukanya kayaknya asing kesini iya wkwkwk masnya
fear,tawuran suporter penonton sepak bola awam takut menonton langsung stadion
anger,kesal menonton berita televisi korupsi
anger,somplak iya kak hahaha tunjukkan orang kantor berusaha bumi datar baca alon alon iya mas
anger,iya takut pelayanannya diambil orang he  pelayanan tuhan tuhan percaya aneh pakai fitnah menjatuhkan orang iya
sadness,menyedihkan menganggap via vallen dilecehkan pamor mencapai ketenaran wanita addeh korban wanita mendukung berempati
anger,bilang pernyataannya tuduhan mas saudara laki laki
happy,digombali murid cantik bu senyum cantik diam dibilang muda terdiam
anger,memikirkan pemimpinmu besok memikirkan dimakan sahur berharap takjil sahur jalan sok sok teriak mengganti pemimpin
fear,kali e kentut minum kejadian thailand pakai motor disana bentuknya honda new supra mengisi bensin uang seliternya mengisi minyak tanah merepotkan iya
happy,senyuman menyenangkan hati lho senyum lokasi fotonya hotel dafam lotus jember
love,kabar sayang
sadness,modal walikota solo menaklukkan belantara jakarta diikuti menaklukkan nusantara melakukannya dukungan taipan media sosial mustahil konsekuensinya dikuasai taipan
happy,selamat ganjar jadikan jateng ngeyeng nyeng mengayuh sepeda bareng dirayakan mengayuh sepeda selamat selamat selamat
happy,candid cewek menonton heboh ikutan karaoke massal memakai botol air mineral bak penyanyi profesional keren totalitas mbak
fear,intelektual muda orang pesawat bercanda bawa bom orang orang panik fiestamaksimum
love,mencintai berusahalah tampil cinta sejati menerima kelebihan kekurangan
love,sayang iya allah bahagia hidup sukses jodoh memiliki rumah tangga langgeng anak lucu berdoa semoga nenek nenek
sadness,bedanya dirimu berdiam berlama pergi mengabaikan permasalahan pernyataan ku fikirjikamumempunyaipikiran
anger,hadeh cewek pikirannya jahat jarinya jahat dinikmati heh mbak penyanyi dangdut otomatis lonte lonte kena pelecehan seksual mbak
sadness,wajar iya cowok menangis tahan rindu bertemu he sih sayang menahan rindu menangis jarang sih jarang ketemu he
anger,aneh wanita dilecehkan melawan dibully giliran ibunya saudara perempuannya dilecehkan ngamuknya kayak kesurupan setan neraka bully korban banyaknya perempuan ajaib savewoman saveviavallen
fear,ceritanya malam rumah berdua adikku lingkungan rumahku sepi menyeramkan jam sikring lampu menurunkan lampu langsung mati
fear,iya parnoan halu halu takut terbayang bayang beranikan kemarin mandi gelap bayangkan sih seram suara lemas merinding aneh aneh langsung kibrit
anger,sarjana kali mbok iya mulutnya ketinggalan belajar menambah dosa menyakiti hati orangnya diam diam kasihan dijulidin orang
anger,jalan jatibaru wilayah tanah abang pengaturan wilayah tanggung wewenang gubernur tanah abang rumit gubernur gubernur dibenahi bermanfaat mohon otak berpikirlah wajar kecuali otaknya buta iya
love,mbak bawa barang baju dipakai mbak sarung sarung iya pakai masjid biar kangen dipakai mengambilkan bu semoga bertemu secepatnya iya cinta senyuman
love,merasakan betapa mencintaimu suka merayu pungkiri sebenar benarnya mencintaimu sayang
happy,bersyukur kali kulalui dengannya bersyukur senyum wajahnya bersamanya peduli marah berjauhan mengerjarnya ibumu terlampau kasihan padaku
anger,belajar akun akun instagram memposting foto foto seronok wajar vulgar perhatikan seringkali pemilik akun cuek banyaknya kalimat jorok muncul justifikasi catcalling dunia nyata wajar
fear,trend permintaan pasar influencer suka main game mempengaruhi orang orang membeli game original takut berbicara kamera
sadness,buka puasa minum makan gorengan malam makan bakso cabai rawit sendok makan perut langsung melilit
fear,mencoba pasar modal berani efek ilmunya kali iya takut donasi investasi hahaha
anger,hai teman teman kabar kantor office boy lancar berbahasa inggris menakjubkan terkejut dibutuhkan inovasi kemampuan kerja kemampuan berbahasa semangat
happy,juli terima kasih persatu tanggal juli musik foto looping cr entertainment picasso cibiru jawa barat indonesia
love,dapatkan untukmu mendapati cinta diam mencintaimu diam
anger,terima kasih penjelasan menunggu teks diterima respons
anger,aduh pemotor suka ngerumpi flyover daan mogot macet
sadness,anak zaman lulusan pakai toga lengkap aula aula mahal lulus sd banter acara perpisahan cibodas anyer bis
sadness,iya mas kerja menyenangkan cowok cowok menganggapnya bercandaan cewek cewek menganggapnya salah
happy,kemarin lusa istirahat kantin ceo duduk sebelah menceritakan kehidupan menikahnya unik pesan hidup mantan pecandu narkotika  psikotropika  obat terlarang hati terima kasih tuhan menyelamatkan orang orang salah
happy,viral biar pemerintah indonesia ekonominya dipimpin djokowi semangat gaes
fear,cak nun orang percaya akhirat logisnya percaya allah syari kafir cak nun bilang mega kafir orang paham
happy,setuju mendukung apapun diputuskan bupati kutim memperjelas batas desa kecamatan perijinan lokasi perusahaan tata peruntukannya meningkatkan perekonomian kesehatan tenang aman
love,iya sih dosamu cinta muahh
fear,bilang bunda takut diusirlah kucing kucing rumah sepupu menggendong sih kucing terdiam berdoa iya allah semoga depanku berhubungan kucing
happy,enaknya wanita model jilbab dibayar pakai baju jilbab bagus beli jualan wkwkwk dasar otak dagang lumayan lebaran thr kerucil rumah ramadhan barokah enak iya feminin
fear,tuh ceritanya pakai skincare takut pakainya takutnya rusak saran muka mulus skincare
anger,kesal klien biaya terkejut membayar biaya konsultasi dokter menit rela membayar mahal konsultasi psikolog menit jam bagus pertemuan menggali akar berbagi informasi
sadness,pagi menonton infotainment berangkat kerja kris hatta ganteng ditinggalkan hilda bang billy ganteng astaghfirullah mengelus dada
anger,bayar pajak tahunan nomor antrian dipakai dipanggil by name fungsi nomor antrian
fear,merepotkanmu sensei khawatir hifumi mengambil sendal memakainya kebesaran sendal rumah
fear,main rumah teman pas pipis lihat celana merah langsung izin pulang bilangnya mendadak sakit pas rumah bilang kak berdarah takut pas main jatuh pas mens besoknya
anger,kejelasan uang langkah langkahnya nasabah memiliki tolong bank mandiri kantor cabang sabang jakarta pusat
love,sayang koko sayang koko kemarin sayang koko sayang koko jam sayang koko besok sayang koko besok lusa sayang koko
fear,iya sih takut suara rusak berubah salah teknik
anger,iya obat urgent dihapus bpjs penggantinya sih alasan rugi obat obat dihapus
anger,syukurilah dapatkan mengeluh media sosial sahabat kadang kadang mempertimbangkan risiko konsekuensi tindakan ambil hadapilah buatlah pura pura
anger,ilcbpip travel melar anti asing sok sok bicara gaya asing mulut bau kiyai
love,mencintai istri mencintai anak cinta tajam dilatih terdidik sensitif perubahan
sadness,miris orang berkedok pendidik agama bijak tata bahasa menyinggung orang media sosial
happy,selamat siang sahabat pos mohon maaf dibalas kiriman diterima iya sahabat terima kasih mempercayakan layanan fd
anger,pecinta pop salty iya sih suka everyone insulting things orang people whom you reply passionate about otaknya eq nya jongkok belajar menghargai belajar ppkn
happy,alhamdulillah iya allah kasih kode bicara spesifik langsung tag terpancing
sadness,kadang suka kasihan tukang parkir kebingungan memarkirkan mobil jet memilih ufo minimalis parkirnya keluhanborjuis
sadness,bumi menangis keegoisan mengeksplorasi kekayaan alam dimiliki serakah bertanggung selamat lingkungan hidup sedunia
anger,heran bu kebijakan presiden partaimu pemimpin partai sang nyonya
happy,terima kasih kerja kerasnya exo semoga exo planet kesini amin terima kasih
sadness,sejujurnya sedih mengikuti ambisi diimpikan belajar ikhlas ridho menyerahkan tuhan legowo
love,seminggu bertemu pertemuan mencintai anggota terbayang kehadiran sosok kali mendengar lagu
love,kasmaran bicara cinta tersenyum hati bayi xd berjuta kali lipat ngerasakan cinta rasakan
fear,takut menghadapi disiksa mendadak takut
love,intinya selamat tanggal kalinya harapkan aneh aneh sayangnya perasaan berubah perasaanku berharap mencintaimu seiring berjalannya
fear,ngeri banget orang jahat dunia semoga mbavan gede jahat memiliki empati mudah mudahan kejelekan mbavan berhenti menyebalkan jahat amin
happy,alhamdulillah juli bahagia selamat kakakku snm jalan meraih mimpi snm merah menangis sesenggukan pelukan diterima salah pilihan snm
sadness,monumen nasional monas berjarak ratus meter kantor menyentuh dinding pagarnya
anger,hahaha kali sih mengerti iya mempertimbangkan menggauli ponselmu
fear,membaca doa bermimpi jinnya suka padamu seram iya takut he
sadness,salah pagi main hourglass iya ampun mellow seharian wanna one capek missqueen memikirkan pisah tuh ih
anger,nilai menilai orang mudah iya hidup hidup mengontrak mengalahkan hidup
fear,kemarin ujian survey ruangan membaca artikel horor tertawa tempatnya seram masuk merinding iseng ujian mengecek artikelnya membaca komentar komentar alumni sekolah sekolah dianggap angker
love,membatasi berchat bermain larang kesempatan orang membohongi terserahlah iya senang senang menjalani hubungan
love,iya nyaman beda pokoknya bikin bosan cepat bosan orangnya orangnya sulit marah sayang hmm ah
love,sadarkah papa membiarkanmu menatapmu menjagamu mengayuh sepeda seksama putri kecilnya
fear,intinya main hp perjalanan gojek iya teman rumah tinggal jalan kaki gila iya astagfirullahaladzim orang zaman hik
happy,iya senang bahasanya by the way rekomendasi fanfiction nct bagus komplit spula updatenya cepat he
fear,ah emosional anjing kerasa mahasiswa cemas takut bayangkan depannya kayak lingkungan orang orang daerah semoga menjalaninya
anger,hati hati berbelanja nama pengguna barang dikirim uang
fear,cowok meneleponmu rumah menemuimu ayah memasang wajah cool dunia ayah menguping mengintip bicara berdua ruang tamu
happy,tertawa ali mochtar ngabalin hahaha simpulkan tertawa bang karni ilcbpip
sadness,pendam terpuruk
anger,teman kantor tukar shift dadakan nelpon jam nelpon bingung banget teman tololnya dimakan
happy,ketua dpr berani ditangkap dibandingkan anggota dpr gubernur rt berani korupsi berani menangkap
sadness,sungguh mencintaimu berat berpisah denganmu sungguh sulit hadiahperasaan bawa perasaan berhasil melupakan lapar
happy,biar pulpen kenangan ingatan bertamu bercerita menulis senyum hilang tawa terima kasih mari menutup lagu
sadness,terima kasih saudaraiku menyadarkan kepulangan persinggahan memilih air mata memilih jatuhnya
anger,hafal orang orangnya teriak rojali menuduh menusuk saudara persija persijaselamanya
sadness,buru buru pulang biar menonton the clash of titan eh serena memutuskan pensiun cedera otot lengan iya kesehatan utama mendukung maria sharapova rolandgarros
love,tumpahnya kasih sayang masakan percayalah tiada masakan sedap dunia kecuali masakan air tangan setuju
happy,suka ear biscuits random invisible podcast arsitektur desain lupa dengarkan yacult spotify lucu banget wajib dengar
sadness,gila iya perempuan pikirannya nyinyir loh korban pelecehan seksual berani tindakan bunuh
anger,halo asian games tinggal hitungan minggu jakarta selesai berbenah malu palembang pengerjaan selesai anies urus trotoar selesai selesai gubernur
sadness,lelah perjuangan tujuan keterbukaan memilih mundur mencapai tujuan
happy,pekerjaan mengganggu hobi hobi merugikan pekerjaan mari berolahraga tweeps
happy,kampung mengerti go pay iya beli amplop lebaran lucu lucu isi uang
happy,cringe iya hahaha bilang senang kenal saudara laki laki kekuranganmu ketimbang kelebihanmu hahaha sadar persahabatan manis menerima kelebihan
anger,menganggap pelecehan seksual wajar bodoh alias senang melecehkan via vallen speak up tindakan peringatan laki laki wanita diperlakukan speakup timesup
anger,budayakan mencari membaca iya berulang kali diatur ketentuan khusus
anger,sebelah stereotipnya pernyataan coba tunjukkan salah bicara bagus mengecam terdengar suara kebenaran bagus kalah keras salah diatasi
anger,mohon tolong perintahkan menteri kesehatan menambah ruangan khusus sakit jiwa rumah sakit menutup pilpres rumah sakit kebanjiran pasien sakit jiwa stres
love,cuek diam diam perhatian anaknya galak cengeng disiplin banget humoris ramah jago masak pintar mengaji rajin sholat orangnya kuat he sayang mama
fear,askmf pacar rumah pulang berkeliling temannya khawatir takut bersikap lupa memberitahu iya hati hati
happy,persamaan pacar puasa iya sabar menahan menunggu kenikmatan hakiki percaya kebahagiaan semangat menunggu berbuka semangatpuasa
happy,seminggu menikah bersyukur memilih jalan allah masyaallah abang sungguh pengertian menerima membayangkan digantikan orang
sadness,edukasi efek buruk bahaya merokok bersekolah sd edukasi sanksi terlanjur merokok upaya mencegah merokok
sadness,pakai vaseline bulu mata alis disimpan deh vaseline lemari posisinya kaca sebelah lemari pakai pas nyimpan engah vaseline nya
happy,orang presiden jokowi amanah nyawanya pertiwi bangsa maju sejahtera adil beliau memberikannya salam saudara saudara papua
anger,ahy pasangan kalah nilai jual ahy rendah
happy,susah persis kuis p e r si i si menit selesai selesai berpikir baiknya allah wanda wanda melanggar
happy,oma dokter dika tolong pasangin gocar pulang iya mengunduh aplikasi gojek oma pulang selamat tujuan bahagia
fear,setuju kak ernest membaca cerita ig nya perempuan laki laki berani dilecehkan menyebabkan trauma seumur hidup nyata rekayasa mengerikan membayangkannya
love,kayak iya seberat apapun pokoknya tahan menyakiti coba lakukan melukis menulis pokoknya usahakan menyakiti peduli terluka
happy,semalam tidur jam minum obat tidur bangun tidur badan alhamdulillah demamnya sehari
fear,kali maya karin pontianak membuatku takut makan meja makan hantu bawahnya munafik
love,menggenggammu seerat harapan kusederhanakan caraku tuhan
anger,bodohmu bang dituduh membaca membaca pbb cikal bakalnya masyumi pbb keluarga bintang masyumi dasar bang
love,berdaya kuasa mu sempurna percaya mukjizat nyata kekuatan roh mu iya tuhan berdoa mukjizat nyata
love,kasmaran narkotik engkau bandarnya pecandu rela menggadaikan jiwa menatap matamu garis mem tag nama orang ah
fear,deg degan tuh langsung gue langsung cowok iya ngabarin sirkuit rumah turun takut eh ceklis doang takut tuh iya lampu nyala nyala hubungin
sadness,ciptaan tuhan superhero malaikat lakukan adik
love,mas hamdan istrinya manja rewel hamil alhamdulillah hamil mas mengerti kadang suka geleng geleng kepala bosan jatuh cinta berkali kali istrimu mas
anger,maaf iya min sesi habis login penjadwalan ulang tesnya kesalahan server pelamar
love,jatuh cinta mengenal tipe peduli fisik isi kepalanya jantungmu berdebar kencang dekatnya
anger,eling sih secepat kilat lambat banget instagram refresh twitter bosan nanyain nomor selambat
happy,khawatir bosan perjalanan pulau bali keindahan alamnya memanjakan pandangan perjalanan ayoramaikantengananfestival
sadness,merindukan hujan kali bertemu jarak memisahkan membenci hujan perpisahan
sadness,dialog semalaman merenung tuhan janji nya kiamat tuhan peduli indonesia tuhan peduli padaku pikir
fear,belajar prosedur bedah makan sahur iya buka youtube menonton proses bedah dentoalveolar sanggup makan tutup laptop makan makan deg deg an
happy,bergantung peruntungan senang bahagia hidupmu tergantung kerja kerasmu tulus mahakarya lagu kesukaanku biar malas malasan
happy,miss semangat membawa konser iya terima kasih perjuangannya semangat miss menunggu
anger,kepancing bodohnya rizki bangsat cabul salah kaum sialan model membela takut masuk surga otaknya mikirnya coba
anger,bayangkan iya suka dipaksa suka sih aduh mah drama suka iya biarpun uang suka iya suka iya
anger,browsing menemukan modus penipuan mengaku bernama indra gunawan pusat panggilan gojek namanya suaranya tipu namanya diganti
love,style kuliah doyoung simple gaya bikin jatuh cinta pokoknya doyoung cocok gaya anak ekonomi prodi sastra inggris menjemputku kuliah
sadness,pernahkah merasakan berjuang mati matian mendapatkannya berhadapan terlintas pikiran
anger,alumni praktik kampus izin izin alumnus fasilitas negara kepentingannya sepengetahuan otoritas kampus
anger,pindah gedung pelayanan waktuku antri iya pekerjaan iya buset buset
happy,he thanos sungguhan batu cincin terima kasih sahur
sadness,apapun bersedih menginginkanmu menginginkanmu
love,cinta hidupku anak pertamaku semangatku alasan ku menghadapi dunia besok anak mama sekolah pengalaman petualangan teman teman rindu
sadness,pulang meninggalkan melupakan
anger,aman mas orang aman mah surga senang lihat orang bukti warung dagangan jarahin maling kemarin mas diurusi biar tangan
anger,status menyudutkan orang salah disudutkan bicara orangnya barulah status mengerti orangnya suka menyudutkan orang
love,stalker mencari pendiam mencari mantannya mencari latar belakangnya mengikuti rumahnya berkenalan ibunya membuatkan bekal membelikan oreo membelikan susu mencari butuhkan agresif
happy,selamat ulang muhammad yazid husain ar rozi selamatulangtahun anakku
fear,menyeramkan grup whatsapp keluarga isinya berbagi hadits ayat al qur an grup whatsapp lingkungan gereja paroki seram salah membalas
happy,kerasa iya teman teman bts nya army iya terima kasih mengisi ku lulus hot tertawa terima kasih lagu lagunya menginspirasi armyselcaday
happy,mari marakkan ramadhan bulannya milad al quran turunnya wahyu dibawa malaikat nya nabi muhammad saw
love,coba menjenguk langit malam iya carilah cantik malam penuh berbinar binar wajahku
fear,teman teman tidur lampunya dimatikan buka twitter tuh gelap gelap kecoa teman teman jatuh sebelah panik langsung bangunkan untung tidur takut kecoa
love,kemarin mengajari rap lagu sih sayang bri he
anger,indonesia memilih artis difilter iya orang yonglek followersnya bagusnya sih maju coba indonesia iya allah
fear,kendala masuk semester uang ngeres skripsi hambatan bikin ngedown takut
sadness,sayang merindukanmu merindukan senyummu merindukan mata indahmu merindukan tentangmu sayang iya sayang sayangnya merasakan rinduku
happy,gara gara kemarin ngopi mendengarkan lagu lagu jaman zaman sd kayak tangga ello andien audy bikin playlist lagu seangkatan
happy,sesungguhnya orang gugur jalan ku mati hidup hidup rezeki hidup peradaban
happy,untung rapot orang tua diajak berbagi sependapat aman menilai anaknya he curhat rapotan ya butuh ketenangan berurusan sop
happy,ya jodoh yuk perbaiki berlaku menikah depannya
sadness,diam berbicara didengar
fear,membantu melaporkan komisi perlindungan anak polisi sumpah batas khawatir temanmu dibawa rumah sakit
love,lemah kedaddy an bri bikin sayang ceritanya menghilang
sadness,pulang sekolah langsung makan bakso seharga mah sesimple boro boro pameran sosmed era instagram ajang pameran bikin otak remaja sehat
anger,hah iya astaghfirullah masya allah naudzubillah min zalik partai islam partai allah kelakuannya setan
anger,kayaknya harga segitu om range jutaan reviewnya gadgetin peminatnya game game mobile bagus dihitung jari orang normal beli pas bangun
fear,jujur iya takut reaksinya sedih menangis anjing bodoh banget takut mengecewakan berpikir orangnya cengeng sih orangnya sih aduh
sadness,ditunggu drama pakai jasa anak polos orang usia fakir miskin plus adegan pelukan tangisan
sadness,ramadhan suci alangkah baiknya menyejukkan suasana memancing orang berbicara buruk berdebat politik duniawi mari koreksi
happy,ponakan kelas sd suka menonton video tutorial masak kerajinan youtube kelas sd membaca novel novel marga t mira gue dipinjam sepupu
fear,ketakutan melanjutkan hubungan arah serius memilih berpisah lelaki mencintai
anger,setuju bang bikin hidup tenang iya memikirkan orang mencari orderan keuntungan kesal ulah
fear,trauma minum air galon air galon terpapar sinar matahari langsung dibeli berubah minum langsung muntah
anger,kali gancit kecewa berat baristanya minuman berantakan melengos emosi tolong menjual jasa dihormati berusahalah menghargai orang
sadness,habis tuh ku omelin iya allah jemput feeling percaya tuh allah blablabla bapaknya bersikukuh tinggallah daku tiada menemani kost segede
love,anak perempuan papa mengajari putri kecilnya sepeda papa menganggapmu papa melepas roda bantu sepedamu mama bilang dilepas roda bantunya
sadness,menemukanmu lelaki gagal dekati memperjuangkan cinta memiliki calon dinikahi
fear,puasa suci bersih junub puasa diperbolehkan sperma puasa
happy,terima kasih dinas pariwisata kabupaten purbalingga rekan rekan pramuwisata purbalingga berpartisipasi acara buka puasa kehadirannya sinergi mengisi memajukan pariwisata
anger,hei remaja bangkitlah dunia cinta harga ketenaran berkarya berinovasi membangun negara
love,menangis merengek boneka mainan mama menatapmu iba papa beli
love,iya allah tugasku selesai putri kecilku lucu kucintai wanita cantik bahagiakanlah suaminya semoga keluarga bahagia sejahtera amin all parts sent
love,cinta aneh berusaha menghapusnya hatimu muncul pikiranmu
fear,menyeberang jalan margonda kelapa pertigaan juanda zebra cross motor mobil melaju cepat takut menyeberang sekalinya menyeberang khawatir kendaraan mengerem mendadak
fear,takut jalanan ramai nyaliku cepat ciut kepepet paksa kaku
fear,kknlyfe pagi pagi malas pas air galon habis panik isi ulang galon turun gunung jalan subhanallah tempuh jam pulang pergi jatuh jurang tanjakan mengerikan jalannya rusak
