label,tweet
anger,"The government's decision to pay salaries and holiday allowances was welcomed by civil servants and retirees. Observers should not provoke the president, he has helped the people, do not blame him, look for loopholes in legal efforts, he has helped the people, why impeach him, help find a solution, do not threaten him?"
happy,"while talking to my little brother, pray for mom, yes, my little brother so that he can, blah blah blah, my little brother, help me pray, yes, nodding, smiling sincerely even though he doesn't understand what he means, but every time he says, pray for me, yes, my little brother, he always smiles while hugging me"
love,I just remember yesterday who taught me to rap this song I don't know but it's okay I still love it Bri He
fear,"I was playing at my friend's house when I peed and saw that my underwear was red and I immediately asked permission to go home and said that I suddenly felt sick. When I got home, I said that my sister was bleeding. I was scared because I fell while playing and when I looked, I said that I was menstruating. Huh, the next day I had a headache."
happy,"The views of the Jakarta-Yogyakarta train and its surroundings are also much more beautiful, such as seeing a painting of a large and clean river, mountains and rice fields. Southeast Asia does have a similar culture."
sadness,"But to be honest, I actually had no intention of making a short thread about child marriage, but because this has become a common thing for certain communities, this will never end to be discussed."
anger,The important thing is not to chase other people's guys even though you've clearly rejected them outright.
love,"That's it, it's already long, anyway I love you, I love you, saranghae"
sadness,"why do I suddenly feel like missing him tonight? I want to walk while holding his hand. I want to hug him and tell him that I miss him. I want to cry on his shoulder and say don't leave me, God, please tell him."
fear,"Yes, I just checked and it turns out that someone has taped his leg with rubber, but how much would it cost to go to the doctor? I'm afraid it will be expensive, I'm poor and I have no money."
love,"I really love these people. I hope you are always healthy and happy, given abundant sustenance and a good partner. This is another trip, my loves."
happy,I laughed when I saw it hahaha
anger,"peace be upon you, Soekarno, who dissolved the Islamic Masyumi party during Mr. Soeharto's era, Masyumi was allowed to return to being a big family of the Crescent Star Party, then the Crescent Star Party was stupid, ignorant, pretending to know cebong"
love,"My nekko, eh, not Jujun's nekko, she's really nice, I swear I'm not trying to create an image, but it's true. Also, you are cute without even trying. You are really that cute, don't ever change, okay, Nekko-chan, quickly be the same as Jujun, I love you."
happy,"When he became governor of DKI Jakarta, his blusukan activities were followed by journalists because at that time it was considered something new and unique so that it became known to the wider community during the Jokowi period."
happy,"agree to teach peace and convey the understanding of Islam as a perfect religion in regulating life in the world and the hereafter both in the manners of individuals, society and the state, Allahu alam"
love,Hopefully we will be more encouraged to intend to sow love in our homes so that Allah will lead us to the true happiness that only exists if we are close to Allah subhanahu I ta ala
anger,"other banks feel that before the power of attorney is revoked by the grantor, it's fine, that's why we're annoyed when the user asks us to use BRI hhrrgg h"
sadness,"Sorry, I don't mean to be a party pooper, but there are still many faculty members across the street from the rectorate who are exposed to HTI. Please take action first, ma'am. Thank you."
happy,"her name is Anis, she has finished s even though it is not official anymore, she is in a very happy period because she has graduated but is still alone, yes, maybe someone will be fascinated"
happy,"I want to say happy birthday to nursehah, may you be blessed with a long life, good health, and be more diligent in your worship and continue to be a strong woman who inspires many people, wish you all the best girl inisahurtike harike netmediatama"
sadness,"Tonight I pray that whatever is overdosed in this country will soon return to its normal dose, whatever is moderate, anything in the middle that is excessive is not good."
sadness,"I feel sorry for this green hulk mother who is raising a child who doesn't even have the guts, so she uses an anonymous account with a big body and an empty brain."
anger,I agree that there are many devils wearing turbans who claim to be scholars of hadith who say false hadith
love,I think the way to show affection doesn't have to be with statements like that. I used to show my affection by asking for a Line sticker of a stuffed rabbit xd
happy,"and very grateful because we met with the program partner organized by Laz YMM, namely the Quran Hafiz Quarantine, a pleasant iftar and sahur atmosphere and certainly exciting stories during the quarantine and the radio program, let's be grateful for what we have now"
love,"Now I just understand your riddle, beautiful sentences I never realized you wrote, I didn't expect to fall in love this easily with my new friend"
anger,"You all may assume but please be wise, don't talk here and there looking for proof but it ends up as slander. Thank you for you guys who understand very well and don't talk nonsense."
anger,"I am a girl who is fierce to other girls who are stupid, use feelings without using brains, are selfish, carry exaggerated feelings, have no empathy, are spoiled, never want to be wrong, are not responsible, even throw away responsibility, wait, with guys like that, it means that I am basically fierce, hahaha"
sadness,but I can only keep it to myself and get even more depressed
anger,"Who says having children is fun and then shoving a child who is having a tantrum because he is sleepy but doesn't want to sleep, saying istigfar loudly"
anger,"When it was sent back, the courier called and complained and was too lazy to deliver to the correct address, even asking to meet at a point he knew, but even then he didn't want to bother, the no-turn had to be in the same direction as the vehicle he was going."
happy,"But the main thing is to still be a good brother, even though he's cold and fierce, but deep down he definitely loves me very much. The main thing is to be happy on your birthday with Brother."
sadness,I have several Gildan shirts that tend to be quicker to turn over and over again and some of the chain stitches come loose because they are mass produced so the quality control is a bit lacking. It seems like a shame if the good design is not accompanied by the quality of the shirt too.
anger,The corruptor's brain clearly cannot possibly think like that because the corruptor is someone who is crazy about money. How can a crazy person think positively?
anger,"Today I tried to transfer from a BRI bank ATM to a BRI and Mandiri bank account, but all BRI ATMs failed. It's strange and embarrassing. They say they have satellites, but it's really embarrassing. How do you explain it?"
fear,"Those are claims but the replacement is called Pet Society, bro, but what makes me suspicious is that the social media updates are unclear and not frequent, I'm afraid this is just a hoax"
love,"I really miss Maw. It's only been a few days since we met. I already miss Maw. I really love Maw. I hope you get the best for you. Yes, Maw. I don't want my beauty to be hurt. This is my future lawyer."
sadness,"and the content of ask fm is just having fun with friends, there is nothing sexual at all, answering questions is also normal, but why do so many people mention things like that? It's really sad"
fear,hahahahah the dog and I were afraid at that time that my face would be full of fine hair that grew because of aloe vera
happy,"Of course, young feminists are always enthusiastic about learning ICT"
sadness,but no I even prefer to tell new and more stories but time allows me to know until when the ink runs out and when the book will be closed again exactly a few days ago the book had to be closed and I had to hurry to say goodbye
anger,"If in regional head elections, hot photos can cause people to resign, then surely Indonesian Idol must also resign, especially if it is in the form of a video."
happy,"Why did your credit run out so quickly? I don't know, sir, while smiling in my heart because I managed to download lots of games on waptrick oldmoneygakngera"
anger,"Samin is racist and senile and has no feelings so he forgets his statement that he is beyond God, nggugu karsane priyonggo gonjak ganyuk ngelingsemi"
sadness,"It's actually really hard for me to get rid of straws because using a straw protects the lipstick better and it's also neater to drink from, but I think environmental preservation by reducing plastic is more important than that."
love,"In your opinion, what are relationship goals like? But be honest, what are they like? Always love each other, care for each other, compromise, realize that you need each other, understand each other, protect each other and take care of each other."
fear,"I saw the SPJ ladies whose clothes were tight and only above the knees, looking grateful, those whose clothes were open were still carrying out their duties, so I passed by, looking like I was brave."
anger,"If it's true and proven, arrest the mastermind and disband the party."
anger,"From the case of Kosim with Ms. VV, there are still many women who do not consider sexual harassment as a threat, in fact they even blame the victim. I have come to understand more and more that women are much more difficult and much more judgmental towards other women."
happy,"Earlier, when I was at the gym, I went out to weigh myself on the Tanita scale outside and there were women outside. Oh, it turned out that the instructor told me that my body was suitable. She immediately said that members wanted a body like mine. I was happy to be an inspiration to people."
fear,"Monday overtime work is like a horse, be careful guys, for motorcyclists, check your helmet first, who knows there might be spiders or cockroaches"
happy,start your morning with a clear and positive mind to achieve your dreams happy monday
happy,"After sahur, I like to go straight to lectures at dawn, after the dawn call to prayer I eat until the sun rises, I'm stuck in a hut with the kids from the neighborhood next door, oldmoney doesn't feel it"
happy,Who says this life is useless? Remember that we were created for a purpose. Everything we own is a trust and must be returned. Religion is a guide to help us achieve the goals of Ramadan.
anger,"figures and eternal presidential candidates, people who failed in their past means that person is most hated by Allah, that's just Prabole because his brain is also leaking, leaking, leaking, his followers, let alone his brain is moter"
fear,"Well, that's what I don't understand, but I imagine it might be difficult to keep an eye on the regional income and spending budget of the old governor from the new governor in detail. Luckily, I'm not the governor, either the old or the new one."
love,"Since long ago, I've been very annoyed every time my brother plays games. I'm sorry if my mother often joins in. Yes, bro, I love children playing games."
anger,"dude please she'd better hold on to the previous generation of dangdut singers who were spreading their thighs, gossiping about getting married, getting divorced and so on, you don't see her anymore, changing the image of the singer in the public eye timviavallen"
fear,"I'm afraid that this semester I won't be able to study optimally, which should be a one year semester, but instead I'll just go home in the evening and leave in the morning at midnight, which will suddenly cause stress."
fear,"This is the first time I have commented on opinions on K-pop accounts that have BTS on them and then they were immediately attacked by netizens who were suddenly scary, wow, netizens are indeed scary, it turns out, hahaha"
sadness,"It's the same as a hobby, if someone likes one thing and is told to do something else, they won't be able to do it, they'll end up being stupid and can't do anything even though it's not their field, which ends up being gossiped about by people."
happy,"I'm sure there are many who haven't read the manga and feel that this is an American remake like Power Rangers which was just released yesterday, even though the manga is great, bro, and to be honest, it's like Thor wearing an Iron Man suit."
anger,"If you don't know the story, it's better to keep quiet, no need to pretend to know and make your own assumptions. When you're told off, you say you're joking. When you're ignored, you jump up and say you want to be punched."
love,"Miss, I want to bring your things or your clothes, but later I won't be able to wear them. If it's clothes, I'll just wear a sarong, the one you usually wear to the mosque, so that if you miss me, I can wear it. I'll get it, ma'am. I hope we can meet again soon. There's your love in your smile."
sadness,"Wow, this location is crazy, it's very similar to Selly Oval Dixy, it's right at the crossroads. It's a shame there weren't any British mas like this before. If there were, I would have hung out at Dixy more often, not at the library."
love,"hu aa jujuudd what a shame, I hope also jujuud also never leaves us"
anger,"This has entered the sales process, but when you open the details, it even says, is the product being processed or is it being processed on the date?"
anger,"All citizens have the right to run for president, the president and citizens as constituents also have the right to choose or not to choose, so don't feel too bad if your face is on television and in the newspapers, spread aid to the left and right without having to wait to become a high-ranking official, while that's the case, it's better to be a foreigner"
sadness,"everything that I learn is always interconnected, interrelated, art, politics, literature, and maybe what I'm learning now is a long bridge that doesn't know where it will end. Life is a never-ending search, including finding out who I am."
sadness,"It's okay, I've tried to do it before Eid, but I don't know when, but even when the supervisor went abroad, on the trial date, my tears were already dry"
anger,Be careful when shopping for items that are not sent and the money is not returned
fear,I'm afraid of being worried about slander but it's true huhu yeah never mind I don't want to mess around on the internet or I'll be blacklisted by the original Holcim
sadness,"I'm not sure I'll be able to erase my pain. I always fight for our love, but what did I do wrong that I don't deserve your sincerity."
anger,"Just admit it, haha, you're not feeling well"
sadness,"Today at college, when I got home from taking my motorbike out of the parking lot, I was in a daze and ended up forgetting to pay for parking and everything came back when I was outside, sorry for that."
fear,"You are right that not in all places we can pray, one of which is in a building built for disbelief, one of which is a church. I seek refuge in Allah SWT from the temptations of Satan."
anger,"Present to discuss fallacies, it seems like this lady is not aware that her thoughts on verbal harassment are actually reflected in her tweets. She has always liked to tease her child with her dick. What should I do if VV and the majority of girls don't have the same taste as you? You have to accept being treated like that and be quiet."
fear,What kind of allergy is it? Why are there spots like this? I said it was because I ate tuna or because the weather was too hot. Maybe it was torture to scratch.
anger,"So cover your private parts if you don't want to be harassed, just wear perfume, if the men around you smell it, you have already committed a sin"
sadness,when will the problem be resolved quickly?
sadness,"I'm fasting but since morning I've been going everywhere with addresses, oh Ayu Tingting, maybe it's not Ding, why is it that the neighbor next door is frying eggs in the middle of the day, the smell can reach my nose, sob, what's wrong, sis?"
sadness,"Day by day I am getting more and more familiar with his stupid nature, I am feeling use but I am still missing you and I can't, that's the end of this, that's basically my ego, that's the story, I want to change his perspective, care more about him, pay attention to him, but"
fear,We realize that we are none of the many human beings who have been and will be created by Allah SWT. I seek refuge in Allah SWT from the temptations of the accursed Satan.
happy,"You have a favorite outfit or clothes that you wear most often even though you still have a lot of other clothes, so if they get a little dirty, you immediately wash them and dry them and wear them again."
fear,"Actually, I don't have a problem showing the contents of my social media from time to time with the note that whatever the risk is, it's your own responsibility, but if there's a possibility of hacking the exchange and password, I'm lazy."
fear,"Every time I ask for a drink, I always remember the incident in Thailand when we were riding a motorbike there, the shape was similar to a Honda New Supra, and I didn't know what kind of petrol to fill it with and how much money per liter, maybe we should fill it with kerosene, that would be complicated, right?"
sadness,"There are times when a girl is in an unpleasant position, she wants to leave but still loves him, she wants to stay but her heart is hurt and that is definitely not nice."
anger,"When are you going to learn how to pay taxes properly? If you don't know, ask questions and come to the tax office, you won't get enlightenment, you'll even get emotional. If you don't want to pay taxes because it's complicated, it'll be a problem again, right? It's funny."
happy,Shouldn't people even compete to be ambitious? I always admire people who have a strong desire to achieve their goals because it means they believe in their goals and they don't play around with their dreams. It's mesmerizing.
happy,"Tranquility base hotel and casino arctic monkeys is almost the same as the previous album, the songs are intimidating and seducing, but this time the vibe is Italian vampire gangster, wkwk, I like four out of five batphones and golden trunks"
love,"It's a shame, I'm so proud, tomorrow it's my turn to show off my graduation certificate, yes, and I'll make you guys proud even though I'm not directly successful, yes, sir, let's fight together"
anger,This alone proves that you are not right. How can corrupt prisoners have cell phones in prison? That is breaking the rules. And you are so comfortable breaking the rules. This shows that this is your character.
love,I also just focus on looking while saying yes dear yes yes I love you too don't keep laughing no need to be shy you are really beautiful
sadness,"I realize that sometimes it is difficult for us to accept it when we truly believe that we should be the ones to get it, we have really tried our best and feel better than other people who have succeeded in getting it."
love,"Hi good morning approaching noon, be enthusiastic about going through the day, don't forget to start the day with a prayer, a smile and a greeting, God bless you, I want to hug you, just in case it's cold, I miss Juleha"
happy,"Being in an environment filled with great people will make us realize how important it is to upgrade ourselves and become outstanding, one of which is a language ambassador, their abilities are really wow."
sadness,we love each other and i have tried to tell you but you still don't care i am here still waiting for you i don't know how long
sadness,"The problem is if you just read it without understanding it, that's where mistakes arise, not selective understanding of arguments, it's okay as long as your reasoning stays on track and doesn't go off track, that's a violation, celotehreceh"
fear,"It's also scary that Wanna One staff sent a direct message to the fansite because of copyright infringement, which is actually true but immediately killed the fansite culture."
love,"You are a drummer, this is funny, your face is annoying but adorable, then you start to get used to it, it's simple, I have a tendency"
fear,"This is because it's near the campus introduction period, my group is busy, so I get scared when I hear group notifications or vibrations of incoming messages, I don't know why, huhu"
anger,"The rupiah fell and many blamed the government. When the rupiah rose and strengthened, they refused. Now the members of the DPR blame the police. When the bomb exploded, they blamed the government again. It continued like that until I became the UN Secretary General."
happy,"This year's destiny has a birthday with refreshing natural beauty and historical places according to your wishes, hehe, thank you, the ICI Adventure Pekanbaru team for the happy activities."
sadness,"Thank you, my brothers, you have made us aware that returning from this transit does not choose where and when it will be, just as tears never choose where they fall."
sadness,"When I was still in school, if there was a boy who liked me, I would never respond, I would be embarrassed and beg for mercy until the boy was hated, but today's kids don't have a boyfriend for a moment and their anxiety begs for mercy, what if they were like me who didn't have a boyfriend in old money? I didn't feel it"
love,"until a male friend of yours comes to the house and asks papa for permission to take you from him, papa will be very careful in giving permission because papa knows that it is the man who will replace his position later."
happy,"special thank you for you, you still think of me as your little brother, you never once hurt me, you still respect me for what I do"
happy,"hahahaha even though in seven years I've been to Bandung several times but never met him but finally I met him hahaha just once, love, don't exaggerate, okay?"
love,"Wow, I must have been dreaming. I blinked several times because I was shocked. I put my arm on the table while supporting my chin. Honey, why didn't you tell me that you can cook? Aigoo, my boyfriend is cool."
happy,"Oh my God, I woke up and smelled someone cooking. It turned out my friend was a foreigner, the cook was so bad that he refused because of this. I had already offered it to a foreigner earlier."
fear,"because I was so afraid of typing incorrectly, I wanted to send a message to my lecturer, I typed it in a note first, then corrected it, corrected it, copied it, pasted it into the chat room, checked, checked, checked again, deleted, opened the note again, corrected it, corrected it, opened WhatsApp, closed it, didn't end up sending the message, I felt like I had a stomachache, I wanted to defecate first, I was weak"
love,"Thank you for your encouragement and prayers, hugs and kisses"
happy,"Meeting friends who are on the same page in literature and reading feels like finding a treasure trove, talking about characters, plots, and the author's appearance, rambling on and on endlessly but like..."
sadness,"innalillahi i inna ilaihi raji un please pray for my friend whose father has just passed away, may all his sins be forgiven and his family be given sincerity and strength, amen, O Lord of the Worlds"
sadness,"has accepted the fact that his son looks younger, more charming, strong and handsome than her husband. Her husband is jealous and feels that his son is more often praised than his own husband."
anger,"The corpse league is indeed the Indonesian league, the reason is that many people behind the scenes are looking after personal interests, yes, just enjoy it, at least there will be an impact on the national team if the league continues like this"
love,"Today, a few hours ago, I was silent, I was shocked as if I was silenced by something, then I realized that I was falling in love with someone whose photo I had just seen, it seemed like she was still innocent, her beautiful eyes made me smile to myself."
anger,"Dear, is there no system that detects changes in shipping costs? It's been years since I've had to pay every time I send a package because the shipping costs are incorrect."
anger,"I already know that the verified Indonesian netizen account is fierce, that's enough, sir, it's been devoured by netizens. In my opinion, speak up here, how do we report this to a stronger party? If it's a child, yes, to their parents, teachers, and so on, so that we don't look for a mob to slander the perpetrator. What's the difference between that and taking the law into one's own hands?"
love,in my heart I wait to give my heart as a sign of sincere love
anger,"Well, you're the one who should be asked, why did you assume that I'm a peanut without a shell? What do you mean by that? Come on, that's what you mean."
happy,"I feel like dreams need to be achieved and I am currently focused and trying to do that, so why not work? Work doesn't necessarily have to be in the office or checking in every morning."
anger,"Basically, netizens like YMC are blamed for swing like this, they are also blamed, so who is right? I am Woojin's legal wife."
love,"I don't know why, but in this place I feel very close to the creator, that's why I always want to visit Wukir Mahendra"
sadness,I can really cry on your shoulder
anger,just check which one is a certificate of inability and which one is a certificate of not being ashamed
anger,big rt one day i will make you a trash can just like you made me a trash can
happy,"The cake is near my house but I didn't see it yesterday because I was working hahahaha I often meet him, I don't know how hahahaha I'm tired of being stuck with his many fans wkwkwk"
happy,"The most awaited thing so far is breaking the fast together with junior high school friends which is really exciting, really fun and really different from high school, it's not that exciting except for the children, of course, hahaha, it's fixed as fast as lightning and no independent bacod, if you join, yes, say no, yes, say really, okay"
sadness,"Dear Mr. President, please help us, our roads in Pasuruan City and Pasuruan Regency are badly damaged."
sadness,"because they don't know the sense of responsibility, maybe when they were at school they liked to criticize their teachers, so that's why they got carried away on social media."
sadness,"When I was in elementary school, I had the opportunity to be selected to join the sub-district team for the district-level regional student sports week. During a trial match against a neighboring sub-district, I scored a goal. The match ended. I didn't pass the selection. The one who passed was the teacher's child for the striker position."
anger,"Why is it strange, even though they are honorary employees and have been regulated by the employment law regarding their rights and obligations, it seems like this gentleman has never been in the field to monitor the work system in each SKPD"
anger,"Sometimes being close to your girlfriend's best friend is necessary just to share your feelings when you're fighting, right? Sofi, but my friend's girlfriend sometimes shares her feelings without knowing herself. She's annoyed with her boyfriend, I'm the one who gets angry, we get angry at each other too, if later"
anger,"Somplak yes sis hahaha want to show it to the office people who are trying to convince me about flat earth, read it slowly yes bro"
sadness,"It is concerning that there are Islamic groups that are sidelining the national group, Jokowi Jokowi, Jokowi period, together with the people"
sadness,"Allahu a lam, I also don't know when, where and whether I was still alive when the caliphate, a la Manhaj Nubuwah, returned with a set of rules of Allah's Shari'a which are kaffah."
happy,"I'm most excited when talking to creative people. Be prepared to be amazed by their ideas that you may have never thought of before. Oh yeah, why did I just think of this?"
happy,"yes, the fight for plugs is full, everyone is on the karaoke bus and exchanges for snacks hahaha"
sadness,"I'm not the typical person who has to be maintained by chatting all the time, I'm really lazy, but when you get time, please reply to me"
fear,"Why is it so scary, seriously speaking, this has been a long time, just like around a year ago, my body was getting slimmer, eating a lot didn't have any effect"
anger,"Morning, afternoon, annoyed because of the long queue at the hospital. In the afternoon, annoyed because of a misunderstanding and a rush to Solo. In the evening, annoyed because of wanting to go to a location that should be clear."
anger,"Stupid Hilux drivers, wide roads usually run over my feet, it's like that when my feet are run over, instead of going backwards, it's fast, even fast, hah hoh hah hoh, it really hurts, stupid, keeping cats is something to be kept as"
sadness,"Oh yeah, before I told Alda, she said that if she wanted to listen to my story, don't worry about being alone, and what I got after I told her at length until my DM couldn't fit was that she replied with another question, which was short and made me feel cornered."
anger,"you should even ask the IG directly who deleted the account owner or from the IG policy, make sure not to always blame the regime if it turns out it is not the result of the regime, later slander will enter"
